text,tag,name
"Using a positional cloning strategy , we have identified the gene ( PDS ) mutated in Pendred syndrome and found three apparently deleterious mutations , each segregating with the disease in the respective families in which they occur .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
"These studies provide compelling evidence that defects in pendrin cause Pendred syndrome thereby launching a new area of investigation into thyroid physiology , the pathogenesis of congenital deafness and the role of altered sulphate transport in human disease .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
"We report the cDNA cloning , partial genomic organization , and expression pattern of Stra10 , a novel retinoic acid-inducible gene in P19 embryonal carcinoma cells .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O']",DISONLY
"The predicted protein sequences exhibit approximately 85 % identity with the Pbx-related Meis1 homeobox gene products , which are involved in myeloid leukemia in BXH-2 mice , and one of the Stra10 isoforms corresponds to the recently published Meis2 sequence ( Nakamura et al. ( 1996 ) Oncogene 13 : 2235-2242 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
"An analysis of molecular variance ( AMOVA ) revealed no correspondence between mtDNA phylogeography and subspecies delimitation , nor between matrilines and areas characterized by a high incidence of the viverrid-type rabies , of which the yellow mongoose is the principal vector .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
"We speculate that regional hot spots of the viverrid rabies biotype reflect population density differences in the yellow mongoose that are not underscored by genetic partitioning , at least at the level of resolution provided by our analyses .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Recent experimental data also indicate that dioxins can cause dysfunction of the sexual and thyroid hormone systems and that the administration of dioxins induces several conditions related to hormonal dysfunction .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Chronic exposure of female Rhesus monkeys increases the incidence and severity of endometriosis .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
"The administration of dioxins during pregnancy and nursing causes altered development of the reproductive system , decreased spermatogenesis , hypothyroidism and disturbed psychomotor development in the offspring .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
"In humans a series of conditions related to hormonal dysfunction as undescended testis , decreased spermatogenesis , testicular cancer and endometriosis have increased in incidence during the last decades .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Diabetes mellitus is a still growing disease .,"['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
"New diagnostic criteria lowered the cut off value to 126 mg/dl , in order to detect more rapidly diabetes and its complications .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Better knowledge of non lipidic effects of statins on the arterial wall and the discovery of the action of fibrates on PPAR ( Peroxisome Proliferator Activated Receptors ) improved strongly the therapeutic management of hyperlipidemias .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
Recent intervention studies have demonstrated the necessity to treat vigorously dysipidemias .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
A postal survey was performed to determine the current practices and attitudes of radiologists towards the imaging of suspected lower limb deep vein thrombosis ( DVT ) .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
"In hospitals where venography was routinely used as the first line investigation , the most common reasons were : the perceived inferiority of ultrasound ( US ) in demonstrating below-knee clot , its time-consuming nature and the limited access to suitable ultrasound machines .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
A significant minority of departments depend principally upon venography in the diagnosis of DVT .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
Some inflammatory disorders of the large intestine .,"['O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
`` Chronic pancreatitis `` and carcinoma of the pancreas .,"['O', 'DISONLY', 'DISONLY', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Diagnosis and therapy of chronic aspecific pancreatitis ||DISONLY,"['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Further data on mediastinal and pulmonary tumors of the child .,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Dextran of low molecular weight in peripheral arterial insufficiency ||DISONLY,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Clinico-statistical considerations on vescicular mole ||DISONLY,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
On the significance of histologic findings in neoplasms of the trophoblast ( case contributions ) ||DISONLY,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Diagnostic evaluation of the patient with high blood pressure .,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Epidemiology of hypertension .,"['O', 'O', 'DISONLY', 'O']",DISONLY
Renal vascular hypertension ; diagnosis and treatment .,"['DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
The use of radioactive isotopes in the diagnosis of hypertension .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
The angiogram in the study of hypertension .,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
Hepatocerebral degeneration ( portal systemic encephalopathy ) .,"['DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Treatment of a disorder of perception and concept formation in a case of school failure .,"['O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
The fight against hemolytic disease of the newborn in general practice ||DISONLY,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Examination of neonatal archaic ( primitive ) reflexes in icterus gravis ||DISONLY,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Urologic complications in non-recurrent cancer of the cervix ||DISONLY,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Twin pregnancy and fetal and infantile perinatal mortality ||DISONLY,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Differential diagnosis of infectious hepatitis in pregnancy ||DISONLY,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O']",DISONLY
Epithelial metaplasia of the endometrium ||DISONLY,"['O', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Leukoplakia of the vaginal portion of the uterus and its clinical evaluation ||DISONLY,"['DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Toxemia of pregnancy .,"['DISONLY', 'O', 'O', 'O']",DISONLY
The family physician and cervical carcinoma -- challenge and opportunity .,"['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
Rhesus haemolytic disease ; an approach to prevention .,"['DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Tumours of the uterus .,"['DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Cancer of the vulva .,"['DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Amniotic fluid embolism .,"['DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Chronic histiocytosis X associated with pregnancy .,"['DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Disseminated lupus erythematosus in pregnancy .,"['DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O']",DISONLY
Strucutre of the influenza virus ||DISONLY,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Treatment of childhood schizophrenia .,"['O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Polycystic ovaries associated with congenital adrenal hyperplasia .,"['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Effect of diabetes and starvation on myocardial triglyceride and free fatty acid utilization .,"['O', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
The metabolism of intravenously injected isotopic cholic acid in Laennec 's cirrhosis .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
The role of the liver in serum-induced hypercoagulability .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
Etiology and incidence of renal stones .,"['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Diagnosis of stone disease .,"['O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Prevention of stone formation .,"['O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Chemotherapeutic effects on mammalian tumor cells .,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Evidence for an immunological reaction of the host directed against its own actively growing primary tumor .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Clinical staging in cancer of the larynx : a report on 788 cases using the American Joint Committee 's method of stage classification .,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Comparison of the international and American systems for the staging of breast cancer .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
An electron microscope study of plant neoplasia induced by wound tumor virus .,"['O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Histochemistry of hydrolytic and oxidative enzymes in the human and experimentally induced adenocarcinoma of the endometrium .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Studies in infantile malnutrition .,"['O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
athyrism in the fetal rat .,"['DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
Familial vitamin D resistant rickets in untreated adult .,"['DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Amyloidosis of the cornea .,"['DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Intracranial teratomas in fetal life and infancy .,"['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
"Twinning in relation to birth weight , mortality , and congenital anomalies .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Breast engorgement and postpartum fever .,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Ovarian carcinoma .,"['DISONLY', 'DISONLY', 'O']",DISONLY
Perforated peptic ulcer in pregnancy .,"['DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O']",DISONLY
Poverty as an isolated factor in relation to perinatal asphyxia .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Perforation of the postpartum uterus with an intrauterine contraceptive device .,"['DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
"Congenital heart disease , deaf-mutism and associated somatic malformations occurring in several members of one family .","['DISONLY', 'DISONLY', 'DISONLY', 'O', 'DISONLY', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Hypertrophic obstructive cardiomyopathy .,"['O', 'O', 'DISONLY', 'O']",DISONLY
Corpora lutea in proven mules .,"['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Congenital aortic stenosis ||DISONLY,"['DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Sodium in heart failure ||DISONLY,"['O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Potassium in heart failure ||DISONLY,"['O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Hydrogen ion equilibrium in heart failure ||DISONLY,"['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Various aspects of water-salt metabolism in heart congestive failure ||DISONLY,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Various aspects of diuresis in heart congestive failure ||DISONLY,"['O', 'O', 'O', 'DISONLY', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Clinical physiopathology of the patency of Botallo 's ductus arteriosus ||DISONLY,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Clinical physiopathology of congenital cyanogenic cardiopathies ||DISONLY,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Intolerance to milk in ulcerative colitis .,"['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Rhinitis in herds with piglet influenza ||DISONLY,"['DISONLY', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Research on breeding hygiene in pigs and piglets free from epidemic diseases ||DISONLY,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Q fever at a combined meat and poultry abattoir .,"['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Differential expression of fibroblast growth factor-2 and receptor by glial cells in experimental autoimmune encephalomelitis ( EAE ) ||DISONLY,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Early treatment of gestational diabetes reduces the rate of fetal macrosomia .,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Antenatally detectable markers for the diagnosis of autosomally trisomic fetuses in at-risk pregnancies .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
The rate of severe preeclampsia is increased in triplet as compared to twin gestations .,"['O', 'O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Massive fetomaternal hemorrhage .,"['O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Perinatal features of omphalocele-exstrophy-imperforate anus-spinal defects ( OEIS complex ) associated with large meningomyeloceles and severe limb defects .,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'DISONLY', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Subchorial hematoma : a probable cause of reversible nonimmune hydrops fetalis .,"['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
Pregnancy in chronic progressive external ophthalmoplegia : a case report .,"['O', 'O', 'O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
Effect of magnesium sulfate on the development of cystic periventricular leukomalacia in preterm infants .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Spontaneous rectus sheath hematoma during pregnancy mimicking abruptio placenta .,"['O', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Fetal breathing movements within 24 hours of delivery in prematurity are related to histologic and clinical evidence of amnionitis .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
Laryngeal obstruction caused by lingual thyroglossal duct cyst presenting at birth .,"['DISONLY', 'DISONLY', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Depression after childbirth : the views of medical students and women compared .,"['DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Mucous membrane melanomas of the upper aerodigestive tract .,"['DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Are the products of CD44 exons v5 and v6 markers for metastasis of laryngeal carcinomas ? ||DISONLY,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O']",DISONLY
Detection of differentially expressed genes in head-neck carcinomas ||DISONLY,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Tuberculosis of the parotid gland : a rare differential diagnosis of parotid tumor ||DISONLY,"['DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
A case of sarcoidosis of the mastoid ||DISONLY,"['O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Predisposition genetic testing for late-onset disorders in adults .,"['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O']",DISONLY
Center for genetic research on scleroderma .,"['O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
"Gonorrhea among men who have sex with men -- selected sexually transmitted diseases clinics , 1993-1996 .","['DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
"Chlamydia screening practices of primary-care providers -- Wake County , North Carolina , 1996 .","['DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Social ties and susceptibility to the common cold .,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Prevention of bacterial endocarditis : American Heart Association recommendations .,"['O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Complete genomic screen in late-onset familial Alzheimer disease .,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Characteristics of prostate cancer in families potentially linked to the hereditary prostate cancer 1 ( HPC1 ) locus .,"['O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Chromosome 19 single-locus and multilocus haplotype associations with multiple sclerosis .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Cancer incidence after retinoblastoma .,"['DISONLY', 'O', 'O', 'DISONLY', 'O']",DISONLY
Genetic testing in hereditary colorectal cancer .,"['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Preterm premature rupture of the membranes associated with recent cocaine use .,"['O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
"Attitudes toward health-care , HIV infection , and perinatal transmission interventions in a cohort of inner-city , pregnant women .","['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Association of parvovirus infection with isolated fetal effusions .,"['O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
Deletion analysis of the p16/CDKN2 gene in head and neck squamous cell carcinoma using quantitative polymerase chain reaction method .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Mitochondrial cytopathies and renal tubular acidosis .,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Leukaemia and non-Hodgkin 's lymphoma in children and young adults : are prenatal and neonatal factors important determinants of disease ? ||DISONLY,"['DISONLY', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Inverse correlation between loss of heterozygosity of the short arm of chromosome 12 and p15ink4B/p16ink4 gene inactivation in childhood acute lymphoblastic leukaemia .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
A call for stepped-up melanoma screening .,"['O', 'O', 'O', 'O', 'DISONLY', 'O', 'O']",DISONLY
New approaches to stroke require immediate action .,"['O', 'O', 'O', 'DISONLY', 'O', 'O', 'O', 'O']",DISONLY
Treatment uncertainties surround early diagnosis of breast cancer .,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Depression in the chronically ill needs separate treatment .,"['DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Applying the AIDS paradigm to hepatitis .,"['O', 'O', 'DISONLY', 'O', 'O', 'DISONLY', 'O']",DISONLY
"New asthma guidelines emphasize better diagnosis , stricter control .","['O', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Researchers puzzle over origin of type 2 diabetes .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
"Ovarian cancer : diagnostic limitations , treatment obstacles .","['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Heart disease : women 's unique risks demand attention .,"['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Association between 5-HT2A gene promoter polymorphism and anorexia nervosa .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Screening for Chlamydia trachomatis ? ||DISONLY,"['O', 'O', 'DISONLY', 'DISONLY', 'O', 'O']",DISONLY
Winning the war on cancer .,"['O', 'O', 'O', 'O', 'DISONLY', 'O']",DISONLY
Social ties and susceptibility to the common cold .,"['O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Recurrent strokes in a 34-year-old man .,"['DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O']",DISONLY
A plan for improving outcomes for patients with chronic renal failure .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'DISONLY', 'O']",DISONLY
Classification of malignant lymphomas : the updated Kiel classification .,"['O', 'O', 'DISONLY', 'DISONLY', 'O', 'O', 'O', 'O', 'O', 'O']",DISONLY
Rethink on screening for breast cancer .,"['O', 'O', 'O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Sports-related ocular injuries .,"['O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Diagnosing and managing polymyalgia rheumatica and temporal arteritis .,"['O', 'O', 'O', 'DISONLY', 'DISONLY', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Obstructive sleep apnoea .,"['O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Management of ileosigmoid knotting .,"['O', 'O', 'DISONLY', 'DISONLY', 'O']",DISONLY
Epitome of myocarditis .,"['O', 'O', 'DISONLY', 'O']",DISONLY
